mode_means,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
8,0.7635373168506003,0.1177225295686942,1.0103523408194042,0.008749517430676782,793.5225132339385,331.70513700624343
10,1.4257369213311168,0.4586117548001991,1.0157845396490628,0.023156803619238917,1112.2679341825112,963.7115993409899
15,2.4921751829866574,0.02967262504017572,1.0033336151286358,0.0009362455465012392,1923.9358021133478,469.50814410092846
20,3.2943896328537603,0.01881956034084461,1.0028997731681808,0.0023363338226185036,2166.008458752751,826.9390497616959
