mode_means,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
8,0.1264384989267693,0.08772859234212159,1.0127970582647834,0.006279819224642391,392.6774888356354,123.8007402098312
10,0.5964155473175671,0.46694023834005416,1.053997046219869,0.0445260801212905,119.10643888620521,131.4287101389414
15,2.4942786828019736,0.006294500311552314,1.0004761580312937,0.0001907296460243567,8791.214081288983,330.9569273809238
20,3.28927849589114,0.006496237114091149,1.000594754593172,0.0003353110894063712,8791.163153576115,385.95805104230953
