nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-7.610490755527057,2.1674131067151424e-08,-1.389479153495568
2.5,-6.4758319023318025,4.3558786067836393e-07,-1.1823197371729066
3.0,-7.425870192994948,3.496494580671073e-08,-1.355772204602858
4.0,-7.201647726770748,6.28427485085984e-08,-1.3148349703860467
10.0,-7.833184166093162,1.224177712142493e-08,-1.4301372216205062
50.0,-6.128316189120846,1.1208079974589182e-06,-1.1188723387685278
