nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-4.705414844751159,5.749022127508947e-05,-0.8590872842966263
2.5,-8.638870379885159,1.6338662822420537e-09,-1.5772347261421082
3.0,-9.804997670381557,1.0297670954854195e-10,-1.7901394667845274
4.0,-10.90065062158902,9.005769281368941e-12,-1.9901774123090057
10.0,-9.483457902833504,2.167723136297278e-10,-1.7314346055108485
50.0,-7.615174778608124,2.141390332993498e-08,-1.3903343351960262
