dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,8.285231704935345,3.913977752084239e-09,1.5126694329833583
3,7.981915049880688,8.387908610187553e-09,1.457291641636542
5,8.778605318139288,1.1621590425932368e-09,1.6027467187265678
8,9.740743488210748,1.1936300961126033e-10,1.7784083117881946
15,8.77527853408391,1.1715881798332053e-09,1.602139333836208
30,8.371809524640879,3.15556493221162e-09,1.5284763079274704
