dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,8.341243133437692,3.404501666598537e-09,1.5228956739396327
3,7.927637538446411,9.625690767496825e-09,1.447381969177276
5,8.858017274162792,9.586986496950822e-10,1.6172452919431282
8,9.985292371373955,6.823896767298049e-11,1.8230566250285891
15,9.179383278719454,4.437338923457132e-10,1.6759184285801254
30,8.626126215888014,1.6856426203828406e-09,1.5749079707761813
