dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,6.206483584386137,9.053612730792212e-07,1.1331436873179352
3,6.017139999974211,1.519641180068693e-06,1.0985744365508368
5,7.286487779188358,5.0304958247162665e-08,1.3303245738823952
8,7.0585122448739455,9.164738011106963e-08,1.2887021263146297
15,8.732592884255542,1.2997509270548778e-09,1.5943460360719535
30,5.540116897521403,5.661437834877572e-06,1.0114823319960031
