dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,6.1553108482659535,1.0410962068809916e-06,1.1238008666838406
3,5.753959710677104,3.134581897068785e-06,1.050524509504583
5,6.206210455747743,9.060360634003054e-07,1.1330938210791521
8,7.36755789400432,4.070080724996902e-08,1.3451258840904738
15,6.565080487342818,3.4231024552777415e-07,1.1986142249182234
30,5.972775616056819,1.716357404520824e-06,1.090474645277045
