dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,6.545476325137515,3.6089442860562275e-07,1.195035010964612
3,1.5984198956722961,0.12078974574377273,0.29183021107492363
5,-3.649715790809398,0.0010261078947892063,-0.6663438890363711
8,-9.655934585102607,1.451687473775079e-10,-1.7629243953516616
15,-16.75375074756888,1.8761860349180184e-16,-3.0588024024208385
30,-30.224090113205023,1.7826296822055894e-23,-5.518138645023753
