dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,4.61238673632236,7.440044170419897e-05,0.8421027531404631
3,6.407123409997906,5.246451337221702e-07,1.1697753401250914
5,10.629944697408064,1.62126971432404e-11,1.9407534986009412
8,11.827694800998154,1.286459571170677e-12,2.1594317485977554
15,18.338562501086543,1.6984780664100368e-17,3.348148118021152
30,33.216720906632155,1.2425448554018094e-24,6.064515775638628
