dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,5.196044377328051,1.4709421721023778e-05,0.9486635717534861
3,5.188755426997248,1.5010413980209737e-05,0.9473327975812476
5,5.721617185924257,3.4272600028844635e-06,1.0446195993799818
8,6.745520822546875,2.1079545989362315e-07,1.2315579722099088
15,6.40429407673289,5.286843897344688e-07,1.1692587769077751
30,5.581242733164501,5.05215901132439e-06,1.018990847955328
