dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,5.316791843256089,1.051767766687068e-05,0.9707089420369438
3,5.090065734739668,1.9748022575647282e-05,0.9293146073670079
5,5.463783638649073,6.9950057920075816e-06,0.9975458494052508
8,6.559268800933832,3.477161288364669e-07,1.1975531610037742
15,5.9784578801422645,1.6897915629720986e-06,1.091512080016145
30,5.162637632706763,1.6140486036306533e-05,0.9425643625528548
