dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,8.358474004282911,3.2618019763485603e-09,1.5260415861554275
3,7.914142775804361,9.961380458398587e-09,1.4449181738748664
5,8.759603031098225,1.2170811846092387e-09,1.5992773916410417
8,9.770305894773944,1.1151548723761288e-10,1.783805644097795
15,9.012516801982114,6.608477914947316e-10,1.6454529174466415
30,8.421759261143832,2.7880654046129353e-09,1.5375958404021726
