correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-19.241235989477385,4.299710559368255e-05,-8.604942328717371
0.3,-17.160801107783897,6.76445768521214e-05,-7.674543565071697
0.5,-41.930935784547145,1.9336064579220593e-06,-18.752084554885176
0.9,-14.847715857016375,0.00011980976275814754,-6.640100393378032
0.99,-7.941096087253207,0.00136162330591834,-3.5513661333911544
