correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,80.49740095234836,1.4275033376669917e-07,35.999532108301445
0.3,131.80073575462364,1.987528021008814e-08,58.9430809263651
0.5,126.27454512398256,2.3588832361902135e-08,56.47169334501792
0.9,44.95594773505912,1.4641022132515395e-06,20.104911025703977
0.99,58.651799656033766,5.060398303776447e-07,26.229882206718056
