nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,3.3716653147248428,1.1179611829458662,1607.776534267349,5.061923027038574
2,HMC,0.15650914365033985,1.0043008352353744,3105.3790999665457,3.443964958190918
3,HMC,0.04650801294168172,1.0027691355329387,3270.993431586318,3.3151025772094727
5,HMC,0.03179696075247594,1.0029915686088713,3705.1694400099095,3.157315969467163
30,HMC,0.023390157679139285,1.0013497910724027,4192.362895378831,3.0834884643554688
