mu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
"(10, -10)",HMC,4.7576445439526935,146.62980337588309,1.0015303489591474,9292.423909332008,11.641824722290039
"(20, 20)",HMC,10.144695591358806,170.00076069991246,1.2448053307419136,29.33979619259153,12.481647729873657
"(5, 5)",HMC,4.761591770334402,109.0160698365999,1.0555376201081061,161.8641345615204,14.70031476020813
"(50, -50)",HMC,16.354583290968527,85.63596172341548,1.0009767564252257,8649.86044596142,17.80546998977661
