correlation,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
0.99,0.162457785785737,8.880045413970947,525.1909131762922,59.19112101148991,1.0089169803573523,0.02417303073850401,0.14306997261768023,6.776949048042297,450.11507020684803,33.32782312938112,1.0062113009166174,0.018811867296953853,0.2080599667244387,39.6191463470459,525.4053779310863,69.71655412120916,1.0160110541354004,0.036972160195461366,0.17993403096616697,0.09710019809509778,0.02994682648852313,0.02913167474877548,0.0182996977209884,0.005866613712625888,2.766030414034508,1.9615920802123912,0.15205337389349372,1.8463763865132174,0.9591023187521164,0.42415404764732006
