correlation,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
0.99,0.36285531778568325,8.912157773971558,3583.7317499281276,402.1171797917011,1.015924842551337,0.1032585616009398,0.26618369795899055,5.396458983421326,3447.035539739376,261.71039008089605,1.0127910720902185,0.07874829355118843,0.4792876283574189,18.10093080997467,3812.3215924495094,1275.3346858829195,1.0209740651700443,0.1343294706316734,0.3760291116157119,0.09710019809509778,0.02994682648852313,0.10763232225492793,0.0182996977209884,0.005866613712625888,9.314139300453464,2.241851517675677,0.14940621001213705,15.22728935462062,2.762116898725953,0.10729150169043127
