mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",Metro,0.22440796054186132,1.0099240952930284,451.6108952982406,"[719911, 654032, 390965, 664610]",8
"(0, 10)",Metro,1.4166042120544302,1.0107322539314338,471.2562965985724,"[719911, 654032, 390965, 664610]",10
"(0, 15)",Metro,2.502608400696408,1.0006296515712492,8887.085292950005,"[719911, 654032, 390965, 664610]",15
"(0, 20)",Metro,3.297445749583365,1.000950166870571,8713.955188820653,"[719911, 654032, 390965, 664610]",20
