mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,-50.03128530632272,3.457355868665918e-17,-12.918022318715982
4,-49.33004983928013,4.208348635029078e-17,-12.736964099674253
6,-39.39650750213045,9.59449316625765e-16,-10.172134496965786
8,-6.3483297629288975,1.80334615739771e-05,-1.6391316965371
10,-31.093215290339565,2.5452305167682445e-14,-8.02823366663513
12,-23.292841998608065,1.3498733184542014e-12,-6.014185943096647
