mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
0,-25.043167225129668,5.005500617823737e-13,-6.466117973280974
4,-22.328773179838617,2.4042580405161253e-12,-5.765264444450519
6,-20.058648957302953,1.0334875198536289e-11,-5.179120890603674
8,-19.55133337053933,1.462260182943628e-11,-5.048132569349876
10,-19.79358270724543,1.237666373739669e-11,-5.110681079129378
12,-17.13067961970914,8.676300935606588e-11,-4.4231224584232205
