mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(-16, 0, 0, 0)",0.10624292962042184,,,7.4477338790893555,0.012514719532849395,0.0848733086433228,,,7.105853915214539,0.008638477272331087,0.1302841325993754,,,7.854431986808777,0.016949089609847402,0.11037138661922015,0.10664171688792021,0.028799300172132107,0.013251877976839273,0.012424945796305537,0.004937583439256803,0.12950556815644393,0.1674771050873025
