alpha,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
0,0.03110237684605659,0.015308123004335782,1.0012616344872793,1681.8088693860764,2.4808804988861084,0.026460752157782347,0.013851765730237617,1.0009280712214186,1644.6661340674834,2.4004690647125244,0.03219878356185242,0.017002206399450378,1.0015520787874843,1751.0043795958613,2.6256361603736877,0.7465688575613816,0.8632965529865314
2,0.019647514675978025,0.01114283880069132,1.0023041280779679,1548.5510854998747,2.516690731048584,0.017801882294192082,0.008957130626814616,1.0015121762469554,1446.7235354561353,2.3110737800598145,0.030116869679660218,0.017466966837703834,1.0037206754119095,1697.1634678894284,2.6631832122802734,1.8190461176673376,1.1579731107518958
4,0.03244426646283421,0.02084154462726024,1.0035562573545251,902.1735825365799,3.0390807390213013,0.0167908928611155,0.008885300814483743,1.002622561171398,871.8306679090877,2.987614631652832,0.038494743697429674,0.02505584227809977,1.0061739818516904,932.1178343381613,3.401263952255249,10.970397623687603,14.380745042214059
6,0.02293716693215221,0.013010830279057705,1.0036150774478705,1003.2172562344783,2.848374366760254,0.021906012337533025,0.011917002967208845,1.0033859398392098,977.1901345958632,2.78477019071579,0.02685192771751458,0.01724163092199726,1.0039106669739593,1012.6542331982905,3.0066211819648743,1.1505390362935373,1.0669551898046419
8,0.019475355249525036,0.010172847875805488,1.0026936276780036,966.3876007379305,3.069077968597412,0.015160252887393678,0.00832733885277682,1.0010222925109384,955.7901239227856,2.9887688755989075,0.020750938542132363,0.013197506934712062,1.0044418898725338,1034.275139573802,3.1480777859687805,0.7849787364770906,0.5684671099334311
10,0.02815330218885293,0.020140769829652128,1.0021736392087774,834.3871005210465,3.0633106231689453,0.023981008412653812,0.016409353487206044,1.0020539766820313,807.5480899034424,2.956246316432953,0.034709831404534014,0.02447861979210525,1.0028255877359702,902.0762251712445,3.149002194404602,26.53589874832642,11.419991822339975
80,0.021379658798797885,0.012870891124913703,1.0034968878921684,572.5129868271915,4.04489541053772,0.018280303115902917,0.010392883150041584,1.0019227035308913,512.844528738629,3.907369613647461,0.0329782260645732,0.020289721900136202,1.0038812598881943,599.1790747895652,4.290994346141815,3.6200592864497056,3.1304388843463125
100,0.028735943521878554,0.016203476621480445,1.0044169809084809,536.5405336792237,4.055897355079651,0.01578985486210108,0.009357165143299347,1.0033117029369343,502.60628509787176,3.4874425530433655,0.035731153101232,0.022902377802051593,1.0054761943388342,550.135017979175,4.64511638879776,2.589760108191265,1.7640013580356488
