mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-10.952502943260704,2.9570942144794624e-07,-3.161715261295868
8,-11.813517183792731,1.366251772669166e-07,-3.410268663069502
10,-13.371499273201787,3.796511069205896e-08,-3.8600193524259687
12,-10.319364764495777,5.395197972619915e-07,-2.978944012323788
15,-10.17553966288961,6.211305000035338e-07,-2.9374252817595154
18,-13.452395639329422,3.565362095734118e-08,-3.883372121806095
