dimension,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
2,0.16780686546853615,0.03763174597087669,1.1068132618798685,30.712370049311776,3.6037068367004395,0.1500721282928729,0.037616064918568046,1.0651701234359252,21.560212258420474,2.863951563835144,0.9190990814302397,0.11759815654162656,1.179165272127391,226.02754995636244,4.066389203071594,0.6568451846592297,0.09126705508454976,0.03819818604411397,0.09093223231650416,0.02109210732173386,0.0072942275733699396,14.806413292021517,9.574711549958414
5,0.6580132019387682,0.10793630770641897,1.632325653061286,6.637860320925208,2.749358892440796,0.5326421603941514,0.10189067264036782,1.3683016306651095,5.970315006739224,2.690708875656128,1.1716787891143436,0.13438814630595602,1.8621544508446046,20.506094226096046,2.8204684257507324,0.9168762323594072,0.06380281988972361,0.04985177405245859,0.12154044339540958,0.02055389933712293,0.0019473566201928996,17.112197683717373,51.858269312933146
10,1.4571803800117484,0.10455345186747013,2.677382861146451,4.710529804013355,2.8549625873565674,1.4140098607398732,0.09888597524889009,2.5097913489676085,4.6419200080141065,2.7718629837036133,1.6555477144369846,0.1062997995150281,2.80507894191114,4.8550567818338415,3.1853986978530884,1.5606449234473223,0.0473779102884924,0.008614358258100793,0.10193936588678876,0.022694565709093135,0.0005653940117022079,175.6679914880229,140.1585417205192
15,1.8076890566024884,0.09490208844705396,3.2192296230964255,4.479624482339638,2.8921589851379395,1.693770265993356,0.0867420833988022,2.9720114702745155,4.459390697066082,2.376554846763611,1.9489372410479593,0.0959223611393793,3.301653477808391,4.584897812701889,3.0924270153045654,1.825908652493381,0.03454469212460093,0.002387451535479186,0.09014226687643634,0.022433312534659484,0.0002306703591926625,750.3247432452006,293.53123036161054
30,2.026906901363112,0.0724665005164634,3.474465411342523,4.40842580707263,3.3559114933013916,1.8999997566065563,0.07080883205959357,3.430978232278255,4.3758482015712445,3.306915283203125,2.1792066549270963,0.07686381463428953,3.6486734513214625,4.4229676803954785,3.514213800430298,2.043835307234731,0.034897045559326066,0.00398826963120694,0.07429293095710093,0.021956995084910086,0.0009300233316987387,503.7117465569787,56.27378807432324
