mu,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(5, 5)",0.16744514316987003,0.03691678336491017,7.260270826410024,1.0896499437207838,64.92111455380987,3.1937623977661134,0.11951619932351694,0.019619620568025818,7.186109479261399,0.043799361103722595,28.884813435404695,0.13603061890336873,7.260270826410027,6.589352557238479
"(10, -10)",3.483223372098327,0.2911840761712591,83.24412059601107,1.5186037038084579,140.8706116431987,3.131769907474518,1.5598403733591637,0.12111723116840942,38.207906400453474,0.21392950229714539,400.5849858702288,0.14453428479256983,83.2441205960111,82.06477325848934
"(20, 20)",8.029667630385726,0.3367395072120535,96.95514724745517,1.4800102015212533,75.69381914751149,3.220240330696106,2.249009997286308,0.09988561508022178,27.725363702559097,0.17308934027380327,286.4405202992005,0.15141755891934294,96.95514724745517,120.02839065864438
"(50, 10)",8.810305990677314,0.21278839949748396,68.49860333295481,1.612586251640522,10.39109620130899,3.133576452732086,4.439350639171062,0.11808309010226134,35.47731962318302,0.1245885401960263,1.5132512528350155,0.15396750477218568,68.49860333295483,76.82500342636047
"(80, 0)",13.734750436739883,0.2023687594934104,56.068023426421334,1.5762163751722877,10.826678892308058,3.146040415763855,7.99445788160771,0.11506640585103688,33.439075629915244,0.13681668973000907,1.7069348811972536,0.1581777791061494,56.068023426421334,75.73003783476967
