mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 4)",DEMetro,0.3772099642193044,1.051109535457027,59.721417051094896,"[763122, 771032, 421930, 936576]"
"(0, 5)",DEMetro,0.23165383165014475,1.0510545711856547,81.6728992312387,"[763122, 771032, 421930, 936576]"
"(0, 6)",DEMetro,0.4808588246079798,1.082804233971909,80.2402939395778,"[763122, 771032, 421930, 936576]"
"(0, 7)",DEMetro,2.1167253750498873,1.1710116683691523,16.286575490926975,"[763122, 771032, 421930, 936576]"
"(0, 8)",DEMetro,0.9059713978379732,1.0182808318469403,94.80360279565878,"[763122, 771032, 421930, 936576]"
