mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.22072199892487582,1.0343670465508554,558.0321744010623,6.045581102371216
6,HMC,0.3168792407562666,1.1351260420103908,97.75365931023076,6.268673419952393
7,HMC,0.3512844005459542,1.2148825756689106,66.78134428054835,6.253481864929199
8,HMC,1.1861530956169277,1.5412298424485058,35.5943147673173,5.940646648406982
9,HMC,2.1911210762846527,1.666681722757358,31.791845822589803,6.055536985397339
10,HMC,2.0311822958588373,1.6746650786695245,31.885178865244455,6.189189195632935
11,HMC,2.703118506066454,1.6496962826060124,32.141813433590556,6.06302547454834
12,HMC,2.4118362553461345,1.674659666310145,31.553090265903165,6.19964337348938
13,HMC,2.5476067890604845,1.675023783868218,31.580210230917448,6.007901430130005
14,HMC,2.845696077088049,1.6749948941585298,31.632192583024924,5.9777655601501465
15,HMC,2.9973010635486856,1.6742769274542912,31.676751832462212,6.0295023918151855
16,HMC,3.122710645200203,1.6741318634169469,31.61575658873645,5.93341588973999
17,HMC,3.395032452399948,1.6743981128308512,31.616941529325775,6.269470930099487
18,HMC,3.604378337549641,1.6742462730597438,31.651816389390763,6.073570251464844
19,HMC,3.806586782707124,1.674019548566317,31.583440259252114,6.060477256774902
20,HMC,4.079099541252841,1.6740190356737978,31.641454281738206,6.020480155944824
