nu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
1,HMC,4.334919743720005,6.176886988878369,-1.8419672451583642,-0.1831933309895353,1.018655537951487,204.380284271519,8.026300191879272
2,HMC,0.30549255437771505,0.1999672295255523,0.10552532485216276,1.7954082819465476,1.0546875831367497,133.64807242223162,6.603441953659058
5,HMC,0.9641382008316018,0.11703511987915804,0.8471030809524438,14.587561459567208,1.0974294427437883,38.37473853172139,6.516482353210449
10,HMC,0.2825723119350908,0.11050500288427387,0.17206730905081694,2.915588416798801,1.2830886406248678,14.69124489911498,6.165234565734863
