nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,5.580116852548857,1.0446743522479938,374.3196704385841,8.230006217956543
2,Metro,0.1958789382922254,1.0336310342026573,550.0384116629525,8.236940383911133
5,Metro,0.06420503208861639,1.048473842865421,314.35257164266227,8.057990312576294
10,Metro,0.17932454236005735,1.0601437803668248,226.64948485313408,8.037651538848877
