mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
5,0.06845306888838759,1.015743893351718,1333.6517012124127,5.8855013656616215,0.047000270663027706,0.004488198308938789,283.17544596588357,0.8712519493687803
6,0.11430349840438372,1.0479260629213254,394.364649100443,5.7795540761947635,0.08814449440650424,0.018306266791329788,197.70443909453772,0.11489319553604944
7,0.22754420287246016,1.1049660747616992,164.11533906723463,5.739538083076477,0.14490979021464026,0.047005913624246574,107.13769702523605,0.10414823388272305
8,0.8025034072755141,1.3254653493166233,51.812598876492736,5.740256628990173,0.5468767877915833,0.09377845004307551,15.095532164357113,0.10960259681537607
9,2.3435753967058273,1.571058320408924,34.42197560367133,5.716360249519348,0.5095225966423615,0.05278772038271789,1.7127091260106355,0.11147347386950368
10,3.5734524678465016,1.6516799139660685,32.17568982436724,5.718189916610718,0.4937935412501444,0.026135423498334046,0.6372462470002203,0.10843916724396978
11,4.057187731122733,1.6674317266414962,31.781228819215574,5.72844069480896,0.3059862939774857,0.010082630076789048,0.24547855150948297,0.12612456586773207
12,4.7242962612292585,1.6711613635368376,31.705664704208644,5.737235479354858,0.29851260349384606,0.008659642822975032,0.20031468115642678,0.11681591354184045
13,5.096158483901047,1.672730464304694,31.669496315129074,5.728720006942749,0.3025100795519401,0.003630745356746847,0.09479935082950909,0.12043209681144847
14,5.5810978617233005,1.6729298721366872,31.673567949562262,5.731758146286011,0.31799504472427875,0.005043822241237052,0.12339573394095055,0.12125834446606025
15,5.97761416820273,1.6736403609883865,31.6509780445831,5.749597263336182,0.24146199586062278,0.0024805952384348534,0.07734902534589091,0.12660769289447618
16,6.322598663069405,1.6741735759824656,31.631122207349453,5.733824772834778,0.15943548546143163,0.0015150772951403988,0.06841969697234103,0.10822789215859847
17,6.784665611834418,1.6741488387473584,31.636843102431715,5.751114811897278,0.1689604877268625,0.0018788627510563619,0.06757691279574947,0.11589185495844455
18,7.193722060004934,1.6743430619724793,31.63129047611211,5.723645167350769,0.12779251767918096,0.0015461210386830727,0.058028003756343094,0.11380924880210135
19,7.605102906768114,1.6743414793461913,31.640506509485885,5.7130011510848995,0.1353371328501192,0.0015819791825953647,0.060863856188358885,0.11871377388052866
20,7.994430348673745,1.6743342044874396,31.6379793668323,5.712670555114746,0.1418758979312331,0.0015959715437204064,0.058418217245473844,0.12596688215966528
