mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
5,0.051173899585239324,1.0086977101844463,2257.9357095895853,4.881525735855103,0.024398812870473626,0.002007467911683685,227.0803901069849,2.652432715729497
6,0.07197642537662458,1.0144846783505053,1434.51153205617,4.533270406723022,0.046637076191372334,0.003732878005750195,244.92631502792105,0.13732290474039907
7,0.09068371688151856,1.0259005778929424,762.6950437783418,4.515357079505921,0.05865383574104656,0.005990186915589897,203.06437124183907,0.1255842968268596
8,0.13940793085366715,1.0534871855201038,324.3374379112476,4.513914527893067,0.09807992222483691,0.021029062221708056,133.1144722818991,0.10089427596077781
9,0.2946328466440459,1.1410518662652052,115.41749124705213,4.520757899284363,0.2891587081103638,0.056253118579287636,72.25304178642465,0.14885517896630074
10,1.1656843005419095,1.3034249255472747,58.16135798778734,4.532211174964905,0.6753899539892504,0.09933441428697405,28.554426758968418,0.1498482172057829
11,2.73942195904919,1.5173692596578114,36.63756643788675,4.502705330848694,0.7808711855766872,0.07215058116318142,3.1407270468515627,0.11368897016986465
12,4.190891821741359,1.629132671103219,32.79081259850646,4.476841387748718,0.6047614634646903,0.038823301041632105,1.0217173167015647,0.10429850254133508
13,5.021050670723716,1.6668538998003413,31.880254635774133,4.504553875923157,0.3566189144262496,0.015432510505610966,0.32082639076938035,0.11508227050219554
14,5.545806856378575,1.6752927516197513,31.70953865448032,4.514117674827576,0.26497907558501854,0.008150650551789925,0.1646664979797729,0.14527406112913574
15,6.001993254880244,1.6772543019318815,31.668228730415848,4.507244544029236,0.1718791835913187,0.0055808909637088166,0.12192197241630291,0.12785146286825788
16,6.371182373609946,1.6781660284780406,31.65206126971815,4.526552844047546,0.11200502231273532,0.0019690824648348547,0.06909583007399595,0.11914929431012787
17,6.818803950025008,1.678332572875742,31.64851543125017,4.51625198841095,0.016343857695347158,0.001481374721848389,0.06756180617206932,0.12363686152975527
18,7.211645149346212,1.678332572875742,31.64851543125017,4.505919446945191,0.01634545831075294,0.001481374721848389,0.06756180617206932,0.13041925106825777
19,7.624677636057993,1.678332572875742,31.64851543125017,4.532205991744995,0.016346485965722805,0.001481374721848389,0.06756180617206932,0.14035936611096442
20,8.014755325352663,1.678332572875742,31.64851543125017,4.483784775733948,0.016343284902818188,0.001481374721848389,0.06756180617206932,0.122309327998608
