nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,4.20163002903991,1.025692083649259,608.9899269277984,1.737593650817871
2,Metro,0.5162139036544524,1.022629014341755,770.850244716611,1.7806546688079834
3,Metro,0.08330982391051771,1.010761149030483,1440.6597703133089,1.929717779159546
5,Metro,0.06924456142993152,1.0060880968503705,1750.716939912269,2.022146224975586
30,Metro,0.028460588383702114,1.0044254847758327,2096.186624146154,1.797558069229126
