nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,4.150877544887788,1.0289813778300478,260.87209041844244,2.551649332046509
2,DEMetro,0.16079124623276858,1.0070805466950932,1341.7977274280668,2.2013559341430664
3,DEMetro,0.060878421551209275,1.0065130792742865,1545.2316676169266,2.320972442626953
5,DEMetro,0.02842630078822443,1.0055274846658655,1843.5100192145303,2.3327832221984863
30,DEMetro,0.03484830698005385,1.0025167201010594,2281.1471212013507,2.2651546001434326
