run_id,mu,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
43,"(5.0, 0.0)",HMC,0.12188205032587648,0.040727203850978874,1.0161748783791673,115.34492412315582,3.9017229080200195
43,"(5.0, 10.0)",HMC,1.2159822918319556,0.11472845144168539,2.4090956679641846,4.896841432880696,3.2408406734466553
43,"(5.0, 20.0)",HMC,2.929206229765468,0.2449564838391315,1.7327279454386126,6.126708640432302,3.230846643447876
43,"(5.0, 40.0)",HMC,2.660833533291015,0.13010425576123583,2.097939756042912,5.26467050519394,2.9195566177368164
43,"(5.0, 5.0)",HMC,0.9299729134718114,0.1310323023425578,1.6842057264336356,6.355982861211977,3.149092435836792
