nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,4.881904553641791,1.0150110645720785,1234.9635912375156,3.792755603790283
2,Metro,0.10377562270517124,1.0049706668914937,3664.583937319633,3.9145772457122803
3,Metro,0.039518691229196476,1.0034977947358963,5635.825128630514,4.052746057510376
5,Metro,0.026903291637083725,1.0022974885491545,7409.032654861465,3.8014326095581055
30,Metro,0.022841838235250756,1.00185837567465,8357.743359243794,3.804831027984619
