nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,2.8636534962699978,1.0463327109845957,287.0187776492602,12.74563217163086
2,HMC,0.06800829252509474,1.002889340199436,12153.002754252055,8.248231172561646
3,HMC,0.025533906021560637,1.00071007822601,14690.539251300019,7.416301012039185
5,HMC,0.020475644070800342,1.0006461656875694,16180.6034561104,7.291837930679321
30,HMC,0.02042365164751401,1.0008882900982505,16100.69553456156,7.303020477294922
