mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(-8, 0)",0.09200917625228314,1.0004737835977355,3814.904576101905,1.582040548324585,0.012490643162966317,0.07295385584033273,1.0002798491434088,3718.4983862229146,1.5510319471359253,0.007836829069660512,0.12279141066043517,1.0008773671663354,3933.9341408981736,1.6296126246452332,0.01631365761643416,0.10023413673066953,0.09945504458670419,0.03985466545519819,0.012839570840827076,0.012030618644674064,0.005654697875168828,0.019548329789422905,0.14305842929386567
