run_id,dimension_corr,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
9,2,SMC,0.034362036757064285,0.024682480792198595,0.9999864270417675,3867.757623574676,1.3450813293457031
9,5,SMC,0.03519534590685995,0.01655788572540515,1.0002776061703074,3669.991461820814,2.0977590084075928
9,10,SMC,0.0307183607242278,0.02079535525339322,1.0009995538477217,3694.497514462007,3.396258592605591
9,15,SMC,0.022437911971438705,0.021832237742325154,1.000687821792371,3351.689161288494,3.9240243434906006
9,20,SMC,0.034255533181795306,0.020745337813299188,1.0014426157522458,3689.7863707584593,3.9613537788391113
