nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,5.0187269579427225,1.0308586372194686,552.4774580966343,4.061868906021118
2,DEMetro,0.22346945883028702,1.0155639724532992,539.3651797867971,3.995617389678955
5,DEMetro,0.2044925664694432,1.025820423430359,510.1064396936641,3.698071241378784
10,DEMetro,0.6132269907597825,1.0337248362723614,563.1208012073444,4.022181034088135
