dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-9.706399384433658,1.349469345804968e-07,-2.5061815445032987
5,-68.76016923358534,4.100903313566197e-19,-17.753799354938643
10,-69.5390219606807,3.504160525293236e-19,-17.95489826435121
15,-41.04060795062923,5.43799020958577e-16,-10.59663940740098
30,-15.45294270291125,3.4312772492749083e-10,-3.9899326492181797
