dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-1.9473594147225732,0.07183466333920834,-0.5028060388200499
5,-24.799884185629132,5.722358185104384e-13,-6.403302562587621
10,-44.09088467423546,2.007650960629798e-16,-11.384217470857717
15,-54.006463856928534,1.1916139263642801e-17,-13.944409007029131
30,-133.35548782222304,3.905065276443269e-23,-34.432238897389055
