dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-9.091244863665349,2.999648550449159e-07,-2.347349330217974
5,-83.35751847763235,2.786506505192466e-20,-21.52281872300314
10,-45.48212528541887,1.3032539146299013e-16,-11.743434252036435
15,-42.57677963533694,3.2634533905382684e-16,-10.993277230853538
30,-4.666950292444734,0.0003632204730293049,-1.2050013840144191
