mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",Metro,0.02496619592497737,1.00798593116814,421.2332801103181,"[675486, 315776, 483526, 108074]",8
"(0, 10)",Metro,0.09360716869381265,1.0194572629753558,163.363351306039,"[675486, 315776, 483526, 108074]",10
"(0, 15)",Metro,2.497373053168902,1.0004804615577367,8487.80003944419,"[675486, 315776, 483526, 108074]",15
"(0, 20)",Metro,3.2945973340065935,1.0005149132548863,8756.751257806318,"[675486, 315776, 483526, 108074]",20
