mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.045040485135464284,1.0086576121911335,2419.7195786491156,6.504088878631592
6,DEMetro,0.03574730148210651,1.0133802328823662,1978.0774735527662,6.772335052490234
7,DEMetro,0.024567953801126176,1.016217205980339,1393.3250894662785,7.110313892364502
8,DEMetro,0.09735412479149208,1.0219760035080578,762.6679700130451,6.9544737339019775
9,DEMetro,0.23080109708364072,1.0318203165253963,473.6654176124602,6.726946830749512
10,DEMetro,0.2075313959838539,1.0338303207409236,530.7139542802128,6.681928634643555
11,DEMetro,0.36214124593973696,1.1527393025975272,86.02453436375791,6.753697633743286
12,DEMetro,0.7326627597751503,1.1958836786683984,75.21791640012513,7.248218774795532
13,DEMetro,0.533567659636542,1.256579445792307,57.184724616822166,6.934250831604004
14,DEMetro,2.003986296094255,1.4034765987736064,44.29197630161674,6.553506851196289
15,DEMetro,2.0193623886697836,1.3677705272048917,45.91465472409915,7.047751426696777
16,DEMetro,4.1272895091544575,1.4939127542445967,37.78904267356421,7.050837755203247
17,DEMetro,6.488965841531838,1.650376087555098,32.38225712311488,7.701726198196411
18,DEMetro,7.196892344319653,1.694710346454008,31.425922719997857,6.75314474105835
19,DEMetro,7.574330617692409,1.6898423887282856,31.505476829726376,6.946697473526001
20,DEMetro,7.98779174625791,1.6890897894702646,31.71008659928432,6.967880964279175
