mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
"(10, 10)",6.792599306943593,1.0142969668492838,21697.96435154539,44.72496573925018,0.9846101364265212,0.04373032932467958,7608.916730977761,0.4337957716849922
"(20, 20)",8.692745418329574,1.014288102510665,21347.551311704832,44.82899606227875,1.3279440945326955,0.04383423986207743,7484.76510043799,0.4711401592344152
"(3, 3)",6.019217000794358,1.0820080175020146,3575.641193042638,50.67081437110901,0.9124678958439972,0.08881312075938179,3687.4687979644873,0.45920332330029906
"(5, 5)",6.881478139924508,1.0436549114162834,576.4381430213709,43.71016631126404,1.1436061170590068,0.047187005131285216,217.6587836062485,1.1855976046346697
"(50, 50)",14.058782353886391,1.0419421871373094,16934.255995522893,44.50340251922607,2.13797847854443,0.0668205670622871,11639.913940337772,0.47311019050923253
