run_id,mu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
3,"(10, -10)",HMC,5.751545939241941,106.83286186144106,1.00214081360789,3458.4450359864136,5.49796724319458
3,"(20, 20)",HMC,7.486777392700867,149.27917687440845,1.5292545792631311,7.187746675506414,5.824774742126465
3,"(5, 5)",HMC,4.048011529005916,141.06281647022843,1.1124795849967526,26.963467164131714,5.809587001800537
3,"(50, -50)",HMC,18.858324734759325,72.07563143985517,1.0020178260269426,3591.377494719632,5.488541126251221
