run_id,nu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
2,1,HMC,3.208711333059371,-0.46708825937381154,1.0212611387951616,198.19885591091736,3.971273422241211
2,2,HMC,1.1530141917231873,18.935013910872172,1.28655842019752,105.14095884125324,4.292153835296631
2,5,HMC,0.9342034749984484,20.784403480505148,1.0698280621648604,53.0083342085299,3.6983819007873535
2,10,HMC,0.8493604934273401,21.889399343428146,1.2847455006620099,11.957340379554802,3.6411705017089844
