correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,16.96152384741484,6.22086873741356e-13,3.7927120324803347
0.3,6.548267373615474,2.8587740374447006e-06,1.4642370982248212
0.5,6.914343880032961,1.361130136714847e-06,1.546094293556335
0.9,5.707076004030155,1.6810520349660377e-05,1.276140989776929
0.99,6.502153814454797,3.1428852848919905e-06,1.453925792928048
