correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-62.88667396177309,1.6351736108373768e-23,-14.061887785739064
0.3,-51.66604261802209,6.702588668323361e-22,-11.552878342229858
0.5,-47.111891689307036,3.8197630234929534e-21,-10.534539236589794
0.9,-61.01600964947072,2.89451631998007e-23,-13.643594529199964
0.99,-48.19010703456065,2.4934051120921225e-21,-10.77563551722684
