correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,-24.19718970567838,9.727123522792213e-16,-5.410656104635498
0.3,-22.85120368177521,2.7880102619100934e-15,-5.109684480014284
0.5,-31.63230780836087,6.739200360028995e-18,-7.07319905446923
0.9,-30.39275845212929,1.420275545432223e-17,-6.796027392269237
0.99,-28.0261793793924,6.417635357742556e-17,-6.266844224192427
