correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-8.267393251466125,1.0249395433142672e-07,-1.8486453307001267
0.3,-12.414615310976696,1.4567168324073646e-10,-2.7759923749853583
0.5,-8.512298920994194,6.586238221429856e-08,-1.903407903214113
0.9,-10.297851161005806,3.273460827252238e-09,-2.302669521818411
0.99,-14.63459030965555,8.486679330519495e-12,-3.2723938755249504
