mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 4)",DEMetro,0.24223427992674684,1.087616818308601,32.432334895873154,"[95336, 284552, 768792, 326881]"
"(0, 5)",DEMetro,0.843931434359242,1.0512072191365855,56.69456453414849,"[95336, 284552, 768792, 326881]"
"(0, 6)",DEMetro,0.4528382135662944,1.2123365038700002,16.157178592085724,"[95336, 284552, 768792, 326881]"
"(0, 7)",DEMetro,1.1682871126790781,1.3706775145996775,15.525729545250753,"[95336, 284552, 768792, 326881]"
"(0, 8)",DEMetro,0.29409633740864083,1.0854708624705813,39.429422937509386,"[95336, 284552, 768792, 326881]"
