mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(-8, 0)",0.7575997462981942,0.07668743560154649,,,1.614861249923706,0.44190407820272193,0.05221656054144059,,,1.6023187637329102,1.5265034872377026,0.1257630613314917,,,1.9413354396820068,1.0008200985975286,0.09809531326733087,0.03739440682504017,0.09769973158553366,0.020912589121533598,0.004373990335611839,24.140636581129346,17.55539829130852
