run_id,mu,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
4,"(10.0, 0.0)",SMC,0.14182324105959862,0.023910489641183263,1.0006789004079146,3110.1569230226837,15.60080099105835
