nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-1.9436156519200891,0.07232227133795252,-0.5018394034209718
3.0,-2.116056365888846,0.05274117322287851,-0.5463634043149125
4.0,1.5898258669518324,0.13419550291896082,0.410491273738281
10.0,1.8624681825333662,0.08365528020596226,0.4808872169195282
50.0,1.7207343898552316,0.10731374557907077,0.4442917090103795
