dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
15,-12.564632686737754,0.0002309039420435895,-5.6190745599722876
18,-18.12133766925055,5.4528614313740106e-05,-8.104108574334365
30,-2.0751552331923473,0.10660592642375959,-0.9280376330565032
