dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
15,-6.606869374771846,0.0027201232537383546,-2.9546818080902764
18,-9.665070434935089,0.0006411438096919276,-4.322350899967663
30,-23.654463837322567,1.8938342965832126e-05,-10.578597822312757
