mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
"(10.0, 0.0)",2.9899605506595486,0.21345353035150783,2.2600458111409902,5.0934548311780725,9.162046909332275,2.695167960733374,0.20507272782159744,2.07853201509223,4.911621923297448,8.56657886505127,3.353063295982889,0.2449912057025139,2.4256755626422186,5.304526881415412,10.378551304340363,76.35098111579993,40.931154642637004
