mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 10)",Metro,0.6064753437143087,1.3279770919622707,10.143638249087472,"[65013, 239846, 34701, 148997]"
"(0, 15)",Metro,0.06492992914032143,1.7346546074610238,6.107509953807219,"[65013, 239846, 34701, 148997]"
"(0, 20)",Metro,0.02667392912294452,1.7352178096070396,6.1242768475191705,"[65013, 239846, 34701, 148997]"
"(0, 8)",Metro,0.5713126170850444,1.0676526646029192,75.92113892531614,"[65013, 239846, 34701, 148997]"
