correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,2.9737506707345758,0.005870795679505211,0.542930107585815
0.3,4.508033472835542,9.930541001005444e-05,0.8230505410201262
0.5,3.7334275437632907,0.0008208036718629717,0.6816274941767534
0.9,6.46250583521713,4.515754129839449e-07,1.1798867413190621
0.95,6.457990664625635,4.5712609283481797e-07,1.1790623877244135
0.99,7.098354997877242,8.249084654991526e-08,1.2959763845056336
