dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,1.6854987360081486,0.10262497720779279,0.30772855945270267
5,-5.3460589561211105,9.696845629647654e-06,-0.9760523613400177
10,-18.887124097310405,7.702048665885595e-18,-3.4483013048321025
15,-19.720547788861648,2.403243065509154e-18,-3.600462956772717
30,-33.26106527104721,1.1965352042562155e-24,-6.072611911868079
