dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,1.657653638572639,0.10816775961467377,0.3026447634589167
5,-3.2299838315041947,0.0030733870436422607,-0.589711668297271
10,-12.594694473320546,2.772944806558795e-13,-2.2994660893077703
15,-11.284837130717563,3.970643198762198e-12,-2.0603199514219614
30,-15.441527296935844,1.585635899200404e-15,-2.819224274287845
